,name,conditional_probability,percentile,p_value,adjusted_p_value,should reject
96,mescaline|phaeacantha,0.5,0.9987181015979013,0.0013117099928452182,0.28648449738661985,False
248269,ibogaine|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
248272,amphetamine|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
248286,trimethylsilyl|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248288,cobalt|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248290,oxycodone|cathinone,0.010256410256410256,0.47710469830670166,0.026338856498388876,0.28648449738661985,False
248303,hormone|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248306,pseudoephedrine|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248333,LSD|cathinone,0.035897435897435895,0.7799904602909611,0.020425534593158275,0.28648449738661985,False
248338,caffeine|cathinone,0.035897435897435895,0.7799904602909611,0.020425534593158275,0.28648449738661985,False
248341,cannabimimetic|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248355,insulin|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248365,cocaine|cathinone,0.056410256410256404,0.8699022179823516,0.01651249795638038,0.28648449738661985,False
248382,mescaline|cathinone,0.015384615384615385,0.5654364416885285,0.025203473802463964,0.28648449738661985,False
248385,oxytocin|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248389,opioids|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248407,salvia|cathinone,0.020512820512820513,0.6684652993083711,0.02343815308710747,0.28648449738661985,False
248411,cocaethylene|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248417,pyridine|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248434,cyclohexylpiperidine|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248437,sodium|cathinone,0.010256410256410256,0.47710469830670166,0.026338856498388876,0.28648449738661985,False
248461,dextromethorphan|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248468,nicotine|cathinone,0.010256410256410256,0.47710469830670166,0.026338856498388876,0.28648449738661985,False
248478,phenylalkylamines|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248492,chlorine|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248498,bupropion|cathinone,0.015384615384615385,0.5654364416885285,0.025203473802463964,0.28648449738661985,False
248508,phenyltropane|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248516,fenfluramine|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248527,serotonin|cathinone,0.010256410256410256,0.47710469830670166,0.026338856498388876,0.28648449738661985,False
248543,marijuana|cathinone,0.020512820512820513,0.6684652993083711,0.02343815308710747,0.28648449738661985,False
248552,mephedrone|cathinone,0.06666666666666667,0.8852551872167899,0.015593704451534535,0.28648449738661985,False
248564,methylphenidate|cathinone,0.015384615384615385,0.5654364416885285,0.025203473802463964,0.28648449738661985,False
248568,norepinephrine|cathinone,0.010256410256410256,0.47710469830670166,0.026338856498388876,0.28648449738661985,False
248573,methylenedioxypyrovalerone|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248580,cyclohexanone|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248590,cannabinoid|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248599,MDMA|cathinone,0.08717948717948718,0.9090746482232291,0.013783042021866492,0.28648449738661985,False
248610,epinephrine|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248617,phenylpropanolamine|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248620,dpt|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248658,empathogen|cathinone,0.010256410256410256,0.47710469830670166,0.026338856498388876,0.28648449738661985,False
248710,hydrocodone|cathinone,0.015384615384615385,0.5654364416885285,0.025203473802463964,0.28648449738661985,False
248711,xylazine|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248718,domperidone|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248723,tryptamine|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248725,benzylpiperadine|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248754,fentanyl|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248758,phenethylamine|cathinone,0.035897435897435895,0.7799904602909611,0.020425534593158275,0.28648449738661985,False
248784,fluoride|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248807,methamphetamine|cathinone,0.05128205128205128,0.8578583353207727,0.017159972819267687,0.28648449738661985,False
248814,glycerol|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248877,paroxetine|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248879,wormwood|cathinone,0.010256410256410256,0.47710469830670166,0.026338856498388876,0.28648449738661985,False
248889,other|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248892,acetaminophen|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248907,amphetamine|cathinone,0.09743589743589742,0.9305986167421894,0.011821136455215625,0.28648449738661985,False
248919,iodophenethylamine|cathinone,0.005128205128205128,0.3665036966372526,0.02715422081898635,0.28648449738661985,False
248925,oxycodone|tetracaine,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
248993,meperidine|tetracaine,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
249031,propoxyphene|tetracaine,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
249056,morphine|tetracaine,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
249061,methadone|tetracaine,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
249329,buprenorphine|tetracaine,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
249345,hydrocodone|tetracaine,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
249347,hydromorphone|tetracaine,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
249389,fentanyl|tetracaine,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
249433,benzodiazepine|tetracaine,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
249540,dihydrocodeine|tetracaine,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
249558,cobalt|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249560,oxycodone|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249564,tranylcypromine|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249573,hormone|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249575,fluoxetine|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249576,pseudoephedrine|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249581,benzoylecgonine|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249603,LSD|dimethyltryptamine,0.06719367588932806,0.8898163606010017,0.015279662351966221,0.28648449738661985,False
249608,caffeine|dimethyltryptamine,0.019762845849802372,0.6631588361554973,0.023545078231665573,0.28648449738661985,False
249622,phenelzine|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249624,coriamyrtine|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249625,insulin|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249631,pseudotutine|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249635,cocaine|dimethyltryptamine,0.03162055335968379,0.7630574767469592,0.02099435922315133,0.28648449738661985,False
249642,ichthyoallyeinotoxism|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249644,diisopropylethylamine|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249649,chlorpromazine|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249652,mescaline|dimethyltryptamine,0.03162055335968379,0.7630574767469592,0.02099435922315133,0.28648449738661985,False
249659,opioids|dimethyltryptamine,0.011857707509881424,0.5038456952062962,0.026045985593755774,0.28648449738661985,False
249677,salvia|dimethyltryptamine,0.019762845849802372,0.6631588361554973,0.023545078231665573,0.28648449738661985,False
249687,pyridine|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249691,morphine|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249696,methadone|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249698,sertraline|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249701,anxiolytic|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249713,diethyltryptamine|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249718,propylthiophenethylamine|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249731,dextromethorphan|dimethyltryptamine,0.011857707509881424,0.5038456952062962,0.026045985593755774,0.28648449738661985,False
249738,nicotine|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249741,mdp|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249756,dimethcathinone|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249770,zygophyllaceae|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249782,fluvoxamine|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249788,ergometrine|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249790,glucose|dimethyltryptamine,0.011857707509881424,0.5038456952062962,0.026045985593755774,0.28648449738661985,False
249795,risperidone|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249797,serotonin|dimethyltryptamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
249804,scopalamine|dimethyltryptamine,0.015810276679841896,0.5767648461721917,0.025025675329496785,0.28648449738661985,False
249812,vinblastine|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249813,marijuana|dimethyltryptamine,0.03557312252964427,0.7794538516575245,0.02044257796016498,0.28648449738661985,False
249819,sumatriptan|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249826,reserpate|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249838,norepinephrine|dimethyltryptamine,0.011857707509881424,0.5038456952062962,0.026045985593755774,0.28648449738661985,False
249839,hydroxyl|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249848,antidepressant|dimethyltryptamine,0.015810276679841896,0.5767648461721917,0.025025675329496785,0.28648449738661985,False
249855,lasiantha|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249863,benzylethylamine|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249865,thebaine|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249869,MDMA|dimethyltryptamine,0.043478260869565216,0.8340388743143334,0.0185093266412849,0.28648449738661985,False
249871,bufotenin|dimethyltryptamine,0.039525691699604744,0.8047340806105414,0.01949067524728829,0.28648449738661985,False
249880,epinephrine|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249888,THC|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249890,dpt|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249897,myristicin|dimethyltryptamine,0.007905138339920948,0.4391247316956833,0.02668540482214789,0.28648449738661985,False
249899,benzylpiperazine|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249911,dimethylglyoxime|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249918,nitropropene|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249931,deliriant|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
249949,desmethylprodine|dimethyltryptamine,0.003952569169960474,0.31823873121869783,0.02737074163853868,0.28648449738661985,False
