,prior,marginal,conditional_probability,source,percentile,p_value,bh_thresh,bayes ratio
7853,nootropic,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7852,steroid,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7851,uncoupler,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7850,androgen/estrogen,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7849,chemical reagent,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7967,endogenous chemical,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7966,cannabinoid receptor agonists,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7965,metabolite,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7856,tricyclic antidepressants,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7952,cyanogenic,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,
7953,anesthetic,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7861,serotonergic,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7954,hepatotoxin,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7955,anabolic hormones,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7860,opioid,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7956,antinausea,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7957,antihyperglycemic,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7848,structural class,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7958,hiv medications,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7959,nonopioid analgesic,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7858,nmda antagonist,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7960,inhalant,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7857,antithyroid,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7961,psychedelic,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7962,antipsychotic,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7963,bulking agent,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7964,serm,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7859,vasoactive,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7847,antidepressant,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7846,sedative,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7845,endogenous chemical,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7822,abortifacient,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7821,paralytic,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7820,dopamine agonist,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7819,cholinergic plant,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7817,alcohol,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7816,salicylate,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7815,sexual enhancement,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7814,snakes,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7823,analgesic,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7813,moiety,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7811,antacid,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7810,misclassified,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,
7809,neurotoxin,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7808,anticoagulant,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7807,mushrooms,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7806,anti-inflammatory,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7805,ergot,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7804,ssri,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7812,stimulants,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7951,nsaid,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7824,anticholinergic medicine,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7826,functional class,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7844,cannabinoid receptor agonists,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7843,metabolite,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7842,serm,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7841,bulking agent,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7840,antipsychotic,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7839,psychedelic,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7838,inhalant,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7837,nonopioid analgesic,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7825,maoi,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7836,hiv medications,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7834,antinausea,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7833,anabolic hormones,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7832,hepatotoxin,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7831,anesthetic,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7830,cyanogenic,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,
7829,nsaid,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7828,chemotherapeutic,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7827,plant,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7835,antihyperglycemic,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7950,chemotherapeutic,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7949,plant,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7948,functional class,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7900,psychedelic,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7875,snakes,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7874,moiety,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7901,antipsychotic,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7902,bulking agent,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7903,serm,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7904,metabolite,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7905,cannabinoid receptor agonists,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7899,inhalant,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7906,endogenous chemical,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7907,sedative,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7872,antacid,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7908,antidepressant,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7909,structural class,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7910,chemical reagent,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7871,misclassified,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,
7911,androgen/estrogen,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7912,uncoupler,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7873,stimulants,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7913,steroid,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7898,nonopioid analgesic,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7896,antihyperglycemic,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7883,abortifacient,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7882,paralytic,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7881,dopamine agonist,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7880,cholinergic plant,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7886,maoi,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7887,functional class,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7879,chemical process,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7888,plant,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7897,hiv medications,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7889,chemotherapeutic,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7891,cyanogenic,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,
7892,anesthetic,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7878,alcohol,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7877,salicylate,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7893,hepatotoxin,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7894,anabolic hormones,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7895,antinausea,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7876,sexual enhancement,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7890,nsaid,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7803,antibiotic/antifungal,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7914,nootropic,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7916,element,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7934,stimulants,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7935,moiety,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7936,snakes,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7865,ssri,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7937,sexual enhancement,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7864,antibiotic/antifungal,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7938,salicylate,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7939,alcohol,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7933,antacid,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7940,chemical process,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7941,cholinergic plant,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7942,dopamine agonist,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7943,paralytic,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7944,abortifacient,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7945,analgesic,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7862,unclear,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,
7946,anticholinergic medicine,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7947,maoi,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7863,cardioactive,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7915,acetaminophen-containing,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7932,misclassified,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,
7930,anticoagulant,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7917,tricyclic antidepressants,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7918,antithyroid,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7919,nmda antagonist,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7870,neurotoxin,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7869,anticoagulant,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7920,vasoactive,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7868,mushrooms,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7921,opioid,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7931,neurotoxin,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7922,serotonergic,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7924,cardioactive,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7925,antibiotic/antifungal,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7867,anti-inflammatory,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7926,ssri,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7927,ergot,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7928,anti-inflammatory,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7929,mushrooms,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7866,ergot,somatic sensation,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7923,unclear,neurologic disorder,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,
8018,antihyperglycemic,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7802,cardioactive,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7800,serotonergic,property of toxin,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7705,plant,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7704,functional class,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7703,maoi,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7702,anticholinergic medicine,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7994,antacid,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7701,analgesic,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7700,abortifacient,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7699,paralytic,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7995,stimulants,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7996,moiety,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7698,dopamine agonist,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7697,cholinergic plant,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7997,snakes,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7696,chemical process,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7998,sexual enhancement,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7695,alcohol,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7694,salicylate,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7993,misclassified,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,
7992,neurotoxin,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7706,chemotherapeutic,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7991,anticoagulant,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7983,serotonergic,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7984,unclear,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,
7985,cardioactive,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7986,antibiotic/antifungal,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7716,inhalant,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7715,nonopioid analgesic,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7714,hiv medications,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7713,antihyperglycemic,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7693,sexual enhancement,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7712,antinausea,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7710,hepatotoxin,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7709,anesthetic,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7987,ssri,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7708,cyanogenic,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,
7707,nsaid,musculoskeletal,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7988,ergot,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
7989,anti-inflammatory,perception,0.0,sd,0.39159424632903805,1.0,0.019579712316451905,0.0
