,prior,conditional,conditional_probability
180649,hydroxyl,thebaine,0.0033444816053511705
180653,hydroxyl,MDMA,0.0006545930613135501
180655,hydroxyl,bufotenin,0.006396588486140726
180656,hydroxyl,vardenafil,0.023255813953488372
180664,hydroxyl,epinephrine,0.0020202020202020198
180671,hydroxyl,phenylpropanolamine,0.007299270072992701
180689,hydroxyl,entactogen,0.018518518518518517
180701,hydroxyl,levophacetoperane,0.01694915254237288
180716,hydroxyl,venlafaxine,0.007575757575757577
180718,hydroxyl,phentolamine,0.018181818181818184
180732,hydroxyl,dimethyltryptamine,0.003952569169960474
180734,hydroxyl,desmethylprodine,0.028985507246376805
180735,hydroxyl,thymiquinone,0.01694915254237288
180740,hydroxyl,chlorphentermine,0.01694915254237288
180749,hydroxyl,buprenorphine,0.0076045627376425855
180756,hydroxyl,imipramine,0.01666666666666667
180765,hydroxyl,hydrocodone,0.0008389261744966444
180767,hydroxyl,hydromorphone,0.002444987775061125
180778,hydroxyl,tryptamine,0.0011862396204033216
180789,hydroxyl,cipramil,0.015384615384615384
180802,hydroxyl,loperamide,0.017094017094017096
180809,hydroxyl,fentanyl,0.0051457975986277885
180813,hydroxyl,phenethylamine,0.0022238695329873984
180820,hydroxyl,adrafinil,0.010416666666666666
180824,hydroxyl,psychotogen,0.021505376344086027
180827,hydroxyl,antiseptic,0.011904761904761904
180836,hydroxyl,phenylethylhydrazine,0.01694915254237288
180838,hydroxyl,morphinans,0.012987012987012986
180843,hydroxyl,mephentermine,0.01694915254237288
180844,hydroxyl,phenylalanine,0.013157894736842106
180853,hydroxyl,benzodiazepine,0.002103049421661409
180859,hydroxyl,isocarboxazid,0.011764705882352941
180860,hydroxyl,piperidyl,0.012820512820512822
180862,hydroxyl,methamphetamine,0.0006798096532970769
180905,hydroxyl,rolipram,0.024390243902439025
180909,hydroxyl,thymoanaesthetiser,0.024390243902439025
180927,hydroxyl,benzomorphans,0.01694915254237288
180932,hydroxyl,paroxetine,0.0055248618784530384
180934,hydroxyl,wormwood,0.001988071570576541
180944,hydroxyl,other,0.0029455081001472753
180959,hydroxyl,ibogaine,0.0019960079840319364
180962,hydroxyl,amphetamine,0.0010467550593161198
181118,simethicone,sertraline,0.005847953216374269
181413,simethicone,tryptamine,0.0005931198102016608
181663,donepizil,caffeine,0.0006020469596628537
181690,donepizil,cocaine,0.0003965107057890563
182090,donepizil,adrafinil,0.010416666666666666
182132,donepizil,methamphetamine,0.0006798096532970769
182232,donepizil,amphetamine,0.0003489183531053734
182301,xanthoparmelia,cannabimimetic,0.02127659574468085
182928,methylenedioxypyrovalerone,LSD,0.00017593244194229416
182950,methylenedioxypyrovalerone,insulin,0.006289308176100629
182960,methylenedioxypyrovalerone,cocaine,0.0003965107057890563
183032,methylenedioxypyrovalerone,sodium,0.0013774104683195593
183122,methylenedioxypyrovalerone,serotonin,0.0005022601707684581
183147,methylenedioxypyrovalerone,mephedrone,0.011952191235059762
183150,methylenedioxypyrovalerone,k2,0.017543859649122806
183159,methylenedioxypyrovalerone,methylphenidate,0.003076923076923077
183193,methylenedioxypyrovalerone,MDMA,0.0008727907484180668
183204,methylenedioxypyrovalerone,epinephrine,0.0020202020202020198
183270,methylenedioxypyrovalerone,cathinone,0.005128205128205128
183353,methylenedioxypyrovalerone,phenethylamine,0.0007412898443291327
183402,methylenedioxypyrovalerone,methamphetamine,0.0020394289598912306
183472,methylenedioxypyrovalerone,paroxetine,0.0055248618784530384
183502,methylenedioxypyrovalerone,amphetamine,0.0006978367062107467
183619,escholidine,opioids,0.0002671653753673524
183651,escholidine,morphine,0.0005753739930955121
183661,escholidine,anxiolytic,0.004329004329004329
184228,hydroquinone,piper methysticum,0.0101010101010101
184247,hydroquinone,mescaline,0.0004145936981757877
184254,hydroquinone,opioids,0.0002671653753673524
184333,hydroquinone,nicotine,0.0005096839959225281
184392,hydroquinone,serotonin,0.0005022601707684581
184408,hydroquinone,marijuana,0.000321853878339234
184415,hydroquinone,kavalactones,0.013698630136986302
184462,hydroquinone,chamomile,0.0038910505836575885
184463,hydroquinone,MDMA,0.0002181976871045167
184652,hydroquinone,benzene,0.0033670033670033677
184744,hydroquinone,wormwood,0.001988071570576541
184754,hydroquinone,other,0.0014727540500736375
184968,thalidomide,nicotine,0.0005096839959225281
185468,moonshine,LSD,0.0003518648838845883
185473,moonshine,caffeine,0.0006020469596628537
185500,moonshine,cocaine,0.0003965107057890563
185517,moonshine,mescaline,0.0004145936981757877
185524,moonshine,opioids,0.0002671653753673524
185556,moonshine,morphine,0.0005753739930955121
185603,moonshine,nicotine,0.0005096839959225281
185627,moonshine,chlorine,0.0045662100456621
185678,moonshine,marijuana,0.000321853878339234
185722,moonshine,tequila,0.008264462809917356
185733,moonshine,MDMA,0.0002181976871045167
185858,moonshine,tryptamine,0.0005931198102016608
186024,moonshine,other,0.0014727540500736375
186060,antidepressant,oxycodone,0.007766990291262136
186064,antidepressant,tranylcypromine,0.027322404371584702
186066,antidepressant,hypericum,0.025641025641025644
186073,antidepressant,hormone,0.01610017889087657
186076,antidepressant,pseudoephedrine,0.015723270440251572
186084,antidepressant,dalcipran,0.024390243902439025
186103,antidepressant,LSD,0.013722730471498943
186107,antidepressant,barbiturate,0.011764705882352941
186108,antidepressant,caffeine,0.008428657435279952
186113,antidepressant,iprocin,0.0091324200913242
186122,antidepressant,phenelzine,0.03317535545023697
186125,antidepressant,insulin,0.006289308176100629
186128,antidepressant,meperidine,0.009478672985781993
186130,antidepressant,vasopressin,0.027027027027027025
186133,antidepressant,piper methysticum,0.0101010101010101
186135,antidepressant,cocaine,0.012688342585249802
186136,antidepressant,inositol,0.010526315789473684
186140,antidepressant,selegiline,0.03361344537815126
186149,antidepressant,chlorpromazine,0.025125628140703515
186152,antidepressant,mescaline,0.0070480928689883905
186155,antidepressant,oxytocin,0.008547008547008548
186159,antidepressant,opioids,0.008816457387122629
186167,antidepressant,mirtazapine,0.03389830508474576
186177,antidepressant,salvia,0.007787325456498389
186179,antidepressant,choline,0.0206896551724138
186191,antidepressant,morphine,0.009205983889528192
186194,antidepressant,minaprine,0.024390243902439025
186196,antidepressant,methadone,0.014207650273224045
186201,antidepressant,anxiolytic,0.03463203463203463
186207,antidepressant,sodium,0.004132231404958678
186209,antidepressant,selenium,0.03448275862068965
186226,antidepressant,ayahuasca,0.018518518518518517
186231,antidepressant,dextromethorphan,0.011925042589437818
186238,antidepressant,nicotine,0.006116207951070336
186239,antidepressant,naloxone,0.009389671361502348
186258,antidepressant,heroin,0.006535947712418301
186262,antidepressant,chlorine,0.0045662100456621
186268,antidepressant,bupropion,0.037500000000000006
186270,antidepressant,zygophyllaceae,0.010752688172043013
186271,antidepressant,dimethyl,0.023255813953488372
186277,antidepressant,propranolol,0.03125
186279,antidepressant,ciprofloxacin,0.04
186286,antidepressant,fenfluramine,0.015625
186288,antidepressant,ergometrine,0.005154639175257732
186290,antidepressant,glucose,0.013333333333333334
186292,antidepressant,meclizine,0.015625
186294,antidepressant,pramipexole,0.024390243902439025
186297,antidepressant,serotonin,0.03164239075841286
186304,antidepressant,scopalamine,0.0103359173126615
186313,antidepressant,marijuana,0.013196009011908596
186320,antidepressant,kavalactones,0.013698630136986302
186322,antidepressant,mephedrone,0.00398406374501992
186328,antidepressant,bromocriptine,0.027027027027027025
186332,antidepressant,ritonavir,0.03125
186334,antidepressant,methylphenidate,0.01230769230769231
186338,antidepressant,norepinephrine,0.02061855670103093
186339,antidepressant,hydroxyl,0.007042253521126761
186357,antidepressant,tequila,0.016528925619834708
186364,antidepressant,thebaine,0.006688963210702341
186367,antidepressant,chamomile,0.007782101167315177
186368,antidepressant,MDMA,0.013746454287584552
186370,antidepressant,bufotenin,0.006396588486140726
186371,antidepressant,vardenafil,0.023255813953488372
186379,antidepressant,epinephrine,0.01414141414141414
186387,antidepressant,THC,0.02298850574712644
186389,antidepressant,dpt,0.007342143906020558
186404,antidepressant,entactogen,0.018518518518518517
186427,antidepressant,empathogen,0.007575757575757577
186433,antidepressant,phentolamine,0.018181818181818184
186434,antidepressant,hyoscyamine,0.01342281879194631
186444,antidepressant,quinine,0.02985074626865672
186447,antidepressant,dimethyltryptamine,0.015810276679841896
186457,antidepressant,dichloromethane,0.013333333333333334
186464,antidepressant,buprenorphine,0.0038022813688212928
186480,antidepressant,hydrocodone,0.010067114093959731
186482,antidepressant,hydromorphone,0.0097799511002445
186489,antidepressant,pernod,0.014285714285714284
186493,antidepressant,tryptamine,0.015421115065243182
186496,antidepressant,isoniazid,0.04
186509,antidepressant,olanzapine,0.038461538461538464
186516,antidepressant,ubiquinone,0.04
186524,antidepressant,fentanyl,0.0051457975986277885
186528,antidepressant,phenethylamine,0.010378057820607859
186535,antidepressant,adrafinil,0.010416666666666666
186542,antidepressant,antiseptic,0.023809523809523808
186548,antidepressant,methylxanthines,0.022222222222222227
186557,antidepressant,benzene,0.0033670033670033677
186559,antidepressant,phenylalanine,0.026315789473684213
186563,antidepressant,lysergamides,0.022222222222222227
186564,antidepressant,thioridazine,0.03448275862068965
186568,antidepressant,benzodiazepine,0.01892744479495268
186576,antidepressant,cordifolia,0.018867924528301886
186577,antidepressant,methamphetamine,0.010197144799456152
186587,antidepressant,z-drug,0.015544041450777204
186592,antidepressant,psychonaut,0.01948051948051948
186593,antidepressant,myrtifolia,0.024390243902439025
186603,antidepressant,titanium,0.025641025641025644
186609,antidepressant,methylene,0.014492753623188406
186620,antidepressant,rolipram,0.024390243902439025
186624,antidepressant,thymoanaesthetiser,0.024390243902439025
186636,antidepressant,percocet,0.009836065573770493
186649,antidepressant,wormwood,0.003976143141153082
186659,antidepressant,other,0.014727540500736375
186662,antidepressant,acetaminophen,0.009652509652509652
186666,antidepressant,piperonylpiperazine,0.038461538461538464
186674,antidepressant,ibogaine,0.017964071856287428
186675,antidepressant,dihydrocodeine,0.020134228187919462
186677,antidepressant,amphetamine,0.009769713886950452
186679,antidepressant,adaptogen,0.03378378378378378
186684,antidepressant,coricidin,0.011152416356877323
186842,triphenylphosphine,sodium,0.0013774104683195593
187021,triphenylphosphine,phenylpropanolamine,0.007299270072992701
187194,triphenylphosphine,phenylalanine,0.013157894736842106
187312,triphenylphosphine,amphetamine,0.0003489183531053734
187373,cyclohexanone,LSD,0.00017593244194229416
187405,cyclohexanone,cocaine,0.0003965107057890563
187638,cyclohexanone,MDMA,0.0002181976871045167
187715,cyclohexanone,cathinone,0.005128205128205128
187847,cyclohexanone,methamphetamine,0.0006798096532970769
188008,cannabidiol,LSD,0.0003518648838845883
188013,cannabidiol,caffeine,0.0006020469596628537
188057,cannabidiol,mescaline,0.0004145936981757877
188064,cannabidiol,opioids,0.0002671653753673524
188082,cannabidiol,salvia,0.0002685284640171858
188096,cannabidiol,morphine,0.0005753739930955121
188136,cannabidiol,dextromethorphan,0.0017035775127768314
188143,cannabidiol,nicotine,0.0005096839959225281
188218,cannabidiol,marijuana,0.000321853878339234
188273,cannabidiol,MDMA,0.0002181976871045167
188292,cannabidiol,THC,0.011494252873563218
188331,cannabidiol,anticholinergic,0.020408163265306124
188398,cannabidiol,tryptamine,0.0005931198102016608
188433,cannabidiol,phenethylamine,0.0007412898443291327
188473,cannabidiol,benzodiazepine,0.0010515247108307043
188482,cannabidiol,methamphetamine,0.0006798096532970769
188582,cannabidiol,amphetamine,0.0003489183531053734
188631,phenylmethylpiperazine,methane,0.02
188837,phenylmethylpiperazine,serotonin,0.0005022601707684581
188908,phenylmethylpiperazine,MDMA,0.0002181976871045167
188938,phenylmethylpiperazine,benzylpiperazine,0.018018018018018014
189097,phenylmethylpiperazine,benzene,0.0067340067340067354
189117,phenylmethylpiperazine,methamphetamine,0.0006798096532970769
189206,phenylmethylpiperazine,piperonylpiperazine,0.038461538461538464
189217,phenylmethylpiperazine,amphetamine,0.0006978367062107467
189248,phenoxyethanol,hormone,0.0017889087656529515
189687,phenoxyethanol,glycine,0.037037037037037035
189883,indomethacin,hormone,0.0017889087656529515
189918,indomethacin,caffeine,0.0006020469596628537
189969,indomethacin,opioids,0.0005343307507347048
189987,indomethacin,salvia,0.0002685284640171858
190017,indomethacin,sodium,0.0027548209366391185
190068,indomethacin,heroin,0.006535947712418301
190378,indomethacin,benzodiazepine,0.0010515247108307043
190472,indomethacin,acetaminophen,0.0019305019305019305
190518,lasiantha,hormone,0.0017889087656529515
190548,lasiantha,LSD,0.00017593244194229416
190553,lasiantha,caffeine,0.0006020469596628537
190569,lasiantha,coriamyrtine,0.014705882352941175
190576,lasiantha,pseudotutine,0.014705882352941175
190580,lasiantha,cocaine,0.0003965107057890563
190597,lasiantha,mescaline,0.0004145936981757877
190604,lasiantha,opioids,0.0002671653753673524
190622,lasiantha,salvia,0.0002685284640171858
190632,lasiantha,pyridine,0.0075187969924812035
190646,lasiantha,anxiolytic,0.004329004329004329
190683,lasiantha,nicotine,0.0005096839959225281
190715,lasiantha,zygophyllaceae,0.010752688172043013
190733,lasiantha,ergometrine,0.005154639175257732
190735,lasiantha,glucose,0.0033333333333333327
190742,lasiantha,serotonin,0.0005022601707684581
190749,lasiantha,scopalamine,0.002583979328165375
190757,lasiantha,vinblastine,0.007874015748031496
190758,lasiantha,marijuana,0.000321853878339234
190771,lasiantha,reserpate,0.014705882352941175
190783,lasiantha,norepinephrine,0.0017182130584192444
190813,lasiantha,MDMA,0.0002181976871045167
190815,lasiantha,bufotenin,0.0021321961620469087
190824,lasiantha,epinephrine,0.0020202020202020198
190841,lasiantha,myristicin,0.007042253521126761
190892,lasiantha,dimethyltryptamine,0.003952569169960474
190896,lasiantha,methoxyamphetamine,0.014705882352941175
190938,lasiantha,tryptamine,0.0005931198102016608
190972,lasiantha,periwinkle,0.012820512820512822
191002,lasiantha,benzene,0.0033670033670033677
191013,lasiantha,benzodiazepine,0.0010515247108307043
191043,lasiantha,norhyoscyamine,0.010989010989010988
191094,lasiantha,wormwood,0.001988071570576541
191119,lasiantha,ibogaine,0.0019960079840319364
191122,lasiantha,amphetamine,0.0003489183531053734
191393,glucosamin,marijuana,0.000321853878339234
191742,glucosamin,acetaminophen,0.0019305019305019305
191788,dialkyltryptamine,hormone,0.0017889087656529515
191818,dialkyltryptamine,LSD,0.00017593244194229416
191922,dialkyltryptamine,sodium,0.0013774104683195593
192208,dialkyltryptamine,tryptamine,0.0005931198102016608
192426,tequila,pseudoephedrine,0.0031446540880503146
192453,tequila,LSD,0.0015833919774806474
192458,tequila,caffeine,0.0018061408789885613
192485,tequila,cocaine,0.0003965107057890563
192502,tequila,mescaline,0.0004145936981757877
192509,tequila,opioids,0.0005343307507347048
192527,tequila,salvia,0.004027926960257787
192541,tequila,morphine,0.0011507479861910242
192546,tequila,methadone,0.0010928961748633882
192557,tequila,sodium,0.0013774104683195593
192581,tequila,dextromethorphan,0.005110732538330495
192588,tequila,nicotine,0.001529051987767584
192621,tequila,dimethyl,0.023255813953488372
192638,tequila,ergometrine,0.005154639175257732
192647,tequila,serotonin,0.0010045203415369162
